"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20210101","2021","52","2021","604","PER","Peru","X","Export","533","ABW","Aruba","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","129480.11","false","8","kg","129480.11","false","129480.11","false","0","false","0","229012.15","229012.15","0","false","true",
"C","A","20210101","2021","52","2021","608","PHL","Philippines","X","Export","16","ASM","American Samoa","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","248501.91","false","8","kg","248501.91","false","248501.91","false","311054.2","false","0","326680","326680","0","false","true",
"C","A","20210101","2021","52","2021","608","PHL","Philippines","X","Export","136","CYM","Cayman Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8386.3","false","8","kg","8386.3","false","8386.3","false","9794.8","false","0","14312","14312","0","false","true",
"C","A","20210101","2021","52","2021","608","PHL","Philippines","X","Export","316","GUM","Guam","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","795375.62","false","8","kg","795375.62","false","795375.62","false","897233.24","false","0","1433291","1433291","0","false","true",
"C","A","20210101","2021","52","2021","608","PHL","Philippines","X","Export","533","ABW","Aruba","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1468.2","false","8","kg","1468.2","false","1468.2","false","1808","false","0","7249","7249","0","false","true",
"C","A","20210101","2021","52","2021","608","PHL","Philippines","X","Export","580","MNP","N. Mariana Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","278780.58","false","8","kg","278780.58","false","278780.58","false","310552.78","false","0","443967","443967","0","false","true",
"C","A","20210101","2021","52","2021","608","PHL","Philippines","X","Export","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","268502.46","false","8","kg","268502.46","false","268502.46","false","312599.44","false","0","408477","408477","0","false","true",
"C","A","20210101","2021","52","2021","608","PHL","Philippines","X","Export","585","PLW","Palau","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","378374.34","false","8","kg","378374.34","false","378374.34","false","386823.32","false","0","537441","537441","0","false","true",
"C","A","20210101","2021","52","2021","620","PRT","Portugal","X","Export","20","AND","Andorra","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1191.83","false","8","kg","1191.83","false","1191.83","false","0","false",,"8160.908","8160.908","0","false","true",
"C","A","20210101","2021","52","2021","620","PRT","Portugal","X","Export","292","GIB","Gibraltar","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","144.45","false","8","kg","144.45","false","144.45","false","0","false",,"2331.181","2331.181","0","false","true",
"C","A","20210101","2021","52","2021","620","PRT","Portugal","X","Export","533","ABW","Aruba","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11509.51","false","8","kg","11509.51","false","11509.51","false","0","false",,"37930.482","37930.482","0","false","true",
"C","A","20210101","2021","52","2021","643","RUS","Russian Federation","X","Export","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","473.36","false","8","kg","473.36","false","473.36","false","0","false","0","1254.97","1254.97","0","false","true",
"C","A","20210101","2021","52","2021","670","VCT","Saint Vincent and the Grenadines","X","Export","92","VGB","Br. Virgin Isds","0","W00","World","H3","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10127","false","8","kg","10127","false","10127","false","0","false","0","19346.652","19346.652","0","false","true",
"C","A","20210101","2021","52","2021","670","VCT","Saint Vincent and the Grenadines","X","Export","92","VGB","Br. Virgin Isds","0","W00","World","H3","HS","true","230230","Bran, sharps and other residues; of wheat, whether or not in the form of pellets, derived from the sifting, milling or other workings thereof","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","87","false","8","kg","87","false","87","false","0","false","0","40.741","40.741","0","false","true",
"C","A","20210101","2021","52","2021","716","ZWE","Zimbabwe","M","Import","92","VGB","Br. Virgin Isds","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","270000","false","8","kg","270000","false","270000","false","0","false","111084.47","0","111084.47","0","false","true",
"C","A","20210101","2021","52","2021","716","ZWE","Zimbabwe","M","Import","60","BMU","Bermuda","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","200000","false","8","kg","200000","false","200000","false","0","false","70647.36","0","70647.36","0","false","true",
"C","A","20210101","2021","52","2021","703","SVK","Slovakia","M","Import","316","GUM","Guam","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","114142","false","8","kg","114142","false","114142","false","0","false","84998.815","84998.815","84998.815","0","false","true",
"C","A","20210101","2021","52","2021","716","ZWE","Zimbabwe","M","Import","92","VGB","Br. Virgin Isds","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1200180","false","8","kg","1200180","false","1200180","false","0","false","843010.74","0","843010.74","0","false","true",
"C","A","20210101","2021","52","2021","690","SYC","Seychelles","M","Import","772","TKL","Tokelau","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11","false","5","u","1","false","11","false","0","false","128.106",,"128.106","0","false","true",
"C","A","20210101","2021","52","2021","703","SVK","Slovakia","M","Import","336","VAT","Holy See (Vatican City State)","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","299","false","8","kg","299","false","299","false","0","false","993.502","980.492","993.502","0","false","true",
"C","A","20210101","2021","52","2021","690","SYC","Seychelles","M","Import","772","TKL","Tokelau","0","W00","World","H5","HS","true","190430","Prepared foods obtained by the swelling or roasting of cereals or cereal products (e.g. corn flakes); cereals, not maize (corn), in grain form or in the form of flakes or other worked grains, from bulgur wheat","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8.84","false","5","u","10","false","8.84","false","0","false","22.736",,"22.736","0","false","true",
"C","A","20210101","2021","52","2021","690","SYC","Seychelles","M","Import","20","AND","Andorra","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","78.5","false","5","u","1","false","78.5","false","0","false","25.779",,"25.779","0","false","true",
"C","A","20210101","2021","52","2021","702","SGP","Singapore","M","Import","336","VAT","Holy See (Vatican City State)","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27.3","false","8","kg","27.3","false","27.3","false","0","false","1013.038",,"1013.038","0","false","true",
"C","A","20210101","2021","52","2021","703","SVK","Slovakia","M","Import","796","TCA","Turks and Caicos Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","808","false","8","kg","808","false","808","false","0","false","5563.61","5016.002","5563.61","0","false","true",
"C","A","20210101","2021","52","2021","710","ZAF","South Africa","M","Import","60","BMU","Bermuda","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2.1","false","8","kg","2.1","false","2.1","false","0","false","0","97.032","97.032","0","false","true",
"C","A","20210101","2021","52","2021","710","ZAF","South Africa","M","Import","136","CYM","Cayman Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4.56","false","8","kg","4.56","false","4.56","false","0","false","0","296.779","296.779","0","false","true",
"C","A","20210101","2021","52","2021","710","ZAF","South Africa","X","Export","585","PLW","Palau","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42000","false","8","kg","42000","false","42000","false","0","false","0","3171.326","3171.326","0","false","true",
"C","A","20210101","2021","52","2021","710","ZAF","South Africa","X","Export","654","SHN","Saint Helena","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1831.1","false","8","kg","1831.1","false","1831.1","false","0","false","0","756.766","756.766","0","false","true",
